Character,Frequency,Word
JERRY,1,lewis'
JERRY,3,principle
JERRY,1,advancements
JERRY,4,twenty-five
JERRY,3,addresses
JERRY,1,domestic
JERRY,1,gritted
JERRY,1,chilly
JERRY,1,homosexuality
JERRY,3,merely
JERRY,1,chitchat
JERRY,1,back--and
JERRY,12,interested
JERRY,3,dry-cleaner
JERRY,1,stroll
JERRY,3,'til
JERRY,1,erupt
JERRY,1,biscayne
JERRY,1,counseled
JERRY,1,wobbly
JERRY,1,dumps
JERRY,3,urinal
JERRY,2,becoming
JERRY,1,'take
JERRY,10,ripped
JERRY,6,age
JERRY,2,unheard
JERRY,3,til
JERRY,1,weaver
JERRY,1,dalliance
JERRY,2,joined
JERRY,1,plunked
JERRY,3,musicians
JERRY,2,jumped
JERRY,3,hitch
JERRY,3,behavior
JERRY,1,violently
JERRY,1,aaah
JERRY,6,opened
JERRY,1,purification
JERRY,29,sometimes
JERRY,2,syrup
JERRY,1,'this
JERRY,4,helping
JERRY,6,pbs
JERRY,1,stood
JERRY,1,faucets
JERRY,2,wears
JERRY,1,fumigating
JERRY,1,waters
JERRY,7,lena
JERRY,2,sweepstakes
JERRY,16,glad
JERRY,3,recommend
JERRY,1,strawberry
JERRY,2,funds
JERRY,1,howls
JERRY,1,insurance--
JERRY,2,variety
JERRY,1,nearly
JERRY,1,create
JERRY,1,bulow
JERRY,1,dondi
JERRY,8,quickly
JERRY,1,handicap
JERRY,1,degrees
JERRY,1,frowning
JERRY,2,cheek
JERRY,1,dialogue
JERRY,1,gardens
JERRY,4,backed
JERRY,3,slowly
JERRY,10,surprised
JERRY,1,patched
JERRY,2,supervisor
JERRY,2,182
JERRY,34,picks
JERRY,73,listen
JERRY,1,have--
JERRY,1,woah
JERRY,2,beeerg
JERRY,3,waffles
JERRY,1,blow-off
JERRY,3,positive
JERRY,1,trailing
JERRY,1,isobutane-20
JERRY,1,hotdog
JERRY,1,fries
JERRY,2,burgers
JERRY,1,suffered
JERRY,3,curtain
JERRY,2,classic
JERRY,12,son
JERRY,1,suckers
JERRY,6,everybody's
JERRY,1,one-bedroom
JERRY,8,o'brien
JERRY,1,impugning
JERRY,3,peoples
JERRY,2,pretzels
JERRY,1,pamphlet
JERRY,1,desserts
JERRY,2,hepburn
JERRY,3,garden
JERRY,2,she--
JERRY,1,storyboard
JERRY,5,stares
JERRY,1,rickshaw
JERRY,5,fungus
JERRY,1,lifes
JERRY,1,george'd
JERRY,3,bevilacqua
JERRY,2,sequestered
JERRY,2,gained
JERRY,3,share
JERRY,2,cracking
JERRY,1,clockwise
JERRY,1,couchgrass
JERRY,1,zip-lock-baggy
JERRY,1,von
JERRY,4,daily
JERRY,1,agony
JERRY,1,herb
JERRY,1,19
JERRY,16,needs
JERRY,2,pond
JERRY,5,aah
JERRY,6,grandmother
JERRY,1,heaves
JERRY,3,kicked
JERRY,3,cellblock
JERRY,1,sticky
JERRY,2,christian's
JERRY,1,keyed
JERRY,7,secret
JERRY,1,denying
JERRY,17,hope
JERRY,1,rents
JERRY,1,intimidated
JERRY,1,1987
JERRY,2,intervene
JERRY,4,criminal
JERRY,19,cup
JERRY,1,ga-vault
JERRY,2,brothers
JERRY,1,calmly
JERRY,2,sexy
JERRY,1,bonkers
JERRY,1,maxwell
JERRY,7,offered
JERRY,1,emcee
JERRY,2,justice
JERRY,1,schizophrenic
JERRY,1,out-of-town
JERRY,12,buzzes
JERRY,1,convulsing
JERRY,2,laid
JERRY,2,seal
JERRY,1,dillinger
JERRY,1,wilfully
JERRY,2,jody
JERRY,2,clark
JERRY,3,drivin'
JERRY,1,cabal
JERRY,1,rammed
JERRY,3,polite
JERRY,1,impartial
JERRY,1,moment's
JERRY,1,progression
JERRY,1,precludes
JERRY,1,jeffrey's
JERRY,2,outs
JERRY,1,cream-colored
JERRY,1,aver
JERRY,2,reluctantly
JERRY,1,ears
JERRY,2,circumcision
JERRY,2,partition
JERRY,4,science
JERRY,4,aliens
JERRY,2,engine
JERRY,1,defiantly
JERRY,3,likable
JERRY,1,lancaster
JERRY,1,intentions
JERRY,2,investigate
JERRY,3,prior
JERRY,3,thrilled
JERRY,1,disgraceful
JERRY,1,admiration
JERRY,1,cranky
JERRY,256,down
JERRY,2,exclamation
JERRY,4,final
JERRY,33,coat
JERRY,5,cinnamon
JERRY,8,sports
JERRY,1,self-conscious
JERRY,1,lung-blower
JERRY,2,tryin'
JERRY,1,tailing
JERRY,1,individual
JERRY,2,oy
JERRY,1,woahoh
JERRY,27,shop
JERRY,2,hudwalker
JERRY,16,cleaning
JERRY,2,ceausescu
JERRY,1,leroy
JERRY,1,deductible
JERRY,5,fantasy
JERRY,32,part
JERRY,2,vendor
JERRY,7,seth
JERRY,1,promising
JERRY,1,celebrity
JERRY,3,odds
JERRY,67,'em
JERRY,2,specific
JERRY,1,builds
JERRY,4,beings
JERRY,1,mutates
JERRY,1,withdraw
JERRY,1,detergents
JERRY,1,96
JERRY,3,video
JERRY,25,nbc
JERRY,4,ocean
JERRY,1,organism
JERRY,1,nifty
JERRY,2,generally
JERRY,2,proceeds
JERRY,1,newsletter
JERRY,3,al
JERRY,3,marlene
JERRY,1,montagues
JERRY,3,bisque
JERRY,1,raef
JERRY,2,scum
JERRY,8,breaks
JERRY,1,painter
JERRY,15,park
JERRY,1,businesses
JERRY,1,[elaine]
JERRY,3,mutant
JERRY,1,sandi--
JERRY,221,jerry
JERRY,34,four
JERRY,1,rim
JERRY,1,bartend
JERRY,4,twice
JERRY,1,hundred-dollar
JERRY,1,repeated
JERRY,1,before---
JERRY,1,rebuffed
JERRY,1,upgrade
JERRY,1,cinderella
JERRY,1,patti
JERRY,3,300
JERRY,6,seemed
JERRY,1,yards
JERRY,3,pad
JERRY,1,bode
JERRY,1,writer's
JERRY,1,interviewing
JERRY,6,twist
JERRY,1,dom
JERRY,3,install
JERRY,6,stereo
JERRY,1,framed
JERRY,7,newspaper
JERRY,3,suffer
JERRY,1,hereby
JERRY,1,maids
JERRY,2,silver
JERRY,1,mmm-mmm-mmm
JERRY,4,dinky
JERRY,1,hotel-room
JERRY,621,right
JERRY,2,merry
JERRY,1,deliveries
JERRY,2,jenny
JERRY,1,blonde
JERRY,2,baby-sitting
JERRY,1,prophet's
JERRY,1,poked
JERRY,2,watches
JERRY,1,poli
JERRY,3,enzo
JERRY,613,they
JERRY,1,extent
JERRY,2,drives
JERRY,2,steep
JERRY,1,hotels
JERRY,1,scar
JERRY,1,antiquated
JERRY,3,bastard
JERRY,1,milling
JERRY,64,name
JERRY,1,wolfing
JERRY,1,lacking
JERRY,1,oww
JERRY,9,miles
JERRY,1,mannix
JERRY,1,stomp
JERRY,1,cracked
JERRY,2,barricades
JERRY,1,echh
JERRY,1,motioning
JERRY,1,pickers
JERRY,1,unwittingly
JERRY,10,apple
JERRY,1,cab's
JERRY,1,buzzing
JERRY,1,contract
JERRY,3,testikov
JERRY,3,lease
JERRY,6,wave
JERRY,2,celebrating
JERRY,7,code
JERRY,2,heel
JERRY,1,bottles
JERRY,1,safer
JERRY,1,fed
JERRY,1,oin
JERRY,1,pizzas
JERRY,2,81st
JERRY,1,170
JERRY,8,golf
JERRY,1,intention
JERRY,79,lot
JERRY,2,ii
JERRY,3,clicker
JERRY,1,dios
JERRY,1,croft
JERRY,3,chosen
JERRY,1,bouilla-base
JERRY,5,low
JERRY,4,supermarket
JERRY,1,worming
JERRY,2,celebrate
JERRY,2,sewer
JERRY,1,gables
JERRY,1,anti-christ
JERRY,1,emphasis
JERRY,23,sarcastic
JERRY,1,pediatrics
JERRY,2,duds
JERRY,8,socks
JERRY,2,abducted
JERRY,68,years
JERRY,1,rage-aholics
JERRY,1,compares
JERRY,1,aircraft
JERRY,6,social
JERRY,1,jerry--
JERRY,1,slammed
JERRY,4,hugs
JERRY,1,circumstance
JERRY,10,hole
JERRY,9,nine
JERRY,1,mike's
JERRY,2,remind
JERRY,1,atm
JERRY,16,nuts
JERRY,1,incentive
JERRY,311,look
JERRY,2,vista
JERRY,2,rock
JERRY,1,small's
JERRY,94,long
JERRY,3,loop
JERRY,1,riffing
JERRY,2,mock
JERRY,3,cheat
JERRY,2,sneeze
JERRY,1,option
JERRY,1,persons
JERRY,7,robbins
JERRY,1,macarthy
JERRY,2,is;
JERRY,73,huh
JERRY,1,lame
JERRY,2,i'
JERRY,2,taller
JERRY,9,moves
JERRY,1,banjo
JERRY,1,dublin
JERRY,5,stupidest
JERRY,6,crack
JERRY,1,objects
JERRY,132,around
JERRY,3,upper
JERRY,18,button
JERRY,1,dangles
JERRY,3,brett
JERRY,2,man-hands
JERRY,37,used
JERRY,2,simons
JERRY,1,recovering
JERRY,1,corleione
JERRY,1,prestige
JERRY,1,gotta'
JERRY,4,bootlegs
JERRY,1,tenth
JERRY,1,kerchief
JERRY,2,smacking
JERRY,2,reasons
JERRY,16,body
JERRY,1,wing
JERRY,1,galloogy
JERRY,2,owns
JERRY,1,ex-con
JERRY,18,kill
JERRY,1,estate
JERRY,10,fur
JERRY,1,delores
JERRY,6,cost
JERRY,4,freak
JERRY,2,dammit
JERRY,95,idea
JERRY,1,snotty
JERRY,3,struggle
JERRY,1,forest
JERRY,3,detect
JERRY,2,failed
JERRY,2,puke
JERRY,2,pepe
JERRY,2,katherine
JERRY,1,oops
JERRY,3,fund
JERRY,2,midler
JERRY,2,idhao
JERRY,1,much'
JERRY,7,master
JERRY,2,crossword
JERRY,2,jenna's
JERRY,5,federal
JERRY,1,t-the
JERRY,1,57
JERRY,31,costanza
JERRY,1,clara
JERRY,24,uh-huh
JERRY,2,satisfied
JERRY,1,adulthood
JERRY,1,no-
JERRY,1,astronaut
JERRY,1,twinkie
JERRY,1,survey
JERRY,2,3-Jun
JERRY,407,can
JERRY,1,describing
JERRY,8,sir
JERRY,1,arcade
JERRY,1,rattling
JERRY,1,[she
JERRY,1,aa-type
JERRY,2,c
JERRY,2,charming
JERRY,1,bomber
JERRY,2,dalrymple
JERRY,1,kitschy
JERRY,436,want
JERRY,3,filth
JERRY,10,shoulder
JERRY,18,noticed
JERRY,33,hit
JERRY,8,towards
JERRY,2,treatment
JERRY,1,pitcher
JERRY,6,atlantic
JERRY,10,crowd
JERRY,3,civil
JERRY,1,805-555-3234
JERRY,1,sun-dried
JERRY,3,construction
JERRY,2,thick
JERRY,1,mongolian
JERRY,1,circular
JERRY,1,toons
JERRY,1,suggested
JERRY,10,decided
JERRY,5,payin'
JERRY,6,taft
JERRY,7,heavy
JERRY,21,figure
JERRY,1,photographs
JERRY,2,faint
JERRY,1,cautiously
JERRY,9,wonderful
JERRY,8,magazine
JERRY,1,ceremony
JERRY,4,gifts
JERRY,1,fraudulent
JERRY,1,sorry-
JERRY,3,magic
JERRY,19,mouth
JERRY,6,softball
JERRY,1,breastplates
JERRY,1,naaaaaa
JERRY,1,coins
JERRY,3,koko
JERRY,1,gallon
JERRY,5,interview
JERRY,2,weather
JERRY,2,facing
JERRY,7,wake-up
JERRY,1,obstacles
JERRY,1,itches
JERRY,2,spreads
JERRY,6,cabinet
JERRY,1,episode
JERRY,2,prophet
JERRY,5,operation
JERRY,1,apprise
JERRY,27,hot
JERRY,1,internationally
JERRY,1,kimonos
JERRY,1,ziggy
JERRY,1,paddle
JERRY,1,located
JERRY,158,wait
JERRY,8,worth
JERRY,2,nuts;
JERRY,1,lifted
JERRY,1,prell
JERRY,1,mitt
JERRY,1,doc
JERRY,1,sinatra
JERRY,9,knife
JERRY,1,lll
JERRY,1,maude
JERRY,1,independent
JERRY,31,joe
JERRY,1,dangling
JERRY,1,diversion
JERRY,1,pau
JERRY,1,winking
JERRY,1,force-feeding
JERRY,1,leverage
JERRY,1,locket
JERRY,42,street
JERRY,1,accordingly
JERRY,1,limp
JERRY,2,419
JERRY,1,flaunt
JERRY,1,masticated
JERRY,1,insider
JERRY,90,love
JERRY,1,dated
JERRY,8,lift
JERRY,6,biggest
JERRY,11,silly
JERRY,1,roll-out
JERRY,1,lannie
JERRY,1,'save
JERRY,1,himself]
JERRY,8,catalog
JERRY,1,extracted
JERRY,3,hats
JERRY,8,sally
JERRY,1,burger
JERRY,1,prosthetic
JERRY,4,opportunity
JERRY,1,camper
JERRY,1,resisting
JERRY,4,offices
JERRY,1,prepare
JERRY,1,monger
JERRY,1,normally--
JERRY,1,mendes
JERRY,2,coughing
JERRY,1,devalues
JERRY,1,shelly's
JERRY,1,holland
JERRY,1,dynamite
JERRY,10,ones
JERRY,10,starting
JERRY,1,florence
JERRY,2,hobby
JERRY,10,besides
JERRY,1,ghost
JERRY,6,g
JERRY,5,dark
JERRY,1,laughter
JERRY,2,olympic
JERRY,2,car's
JERRY,1,wondered
JERRY,1,feminine--none
JERRY,2,men's
JERRY,1,ingredient
JERRY,1,crop
JERRY,1,related
JERRY,7,towels
JERRY,2,separated
JERRY,1,pretzel
JERRY,1,giddee
JERRY,4,kicking
JERRY,9,nut
JERRY,1,don't--
JERRY,6,we'd
JERRY,3,notion
JERRY,10,funeral
JERRY,36,asked
JERRY,1,pneumonia
JERRY,1,adoring's
JERRY,4,america
JERRY,17,cannot
JERRY,1,crouching
JERRY,1,student
JERRY,4,suicide
JERRY,5,animated
JERRY,3,network
JERRY,13,beth
JERRY,1,decision-making
JERRY,43,pants
JERRY,7,squeeze
JERRY,1,walkman
JERRY,13,sofa
JERRY,9,screen
JERRY,3,cleaver
JERRY,3,loses
JERRY,1,pets
JERRY,2,realizing
JERRY,1,organiser
JERRY,1,robes
JERRY,1,beef
JERRY,1,measure
JERRY,56,problem
JERRY,1,bamboozled
JERRY,2,brand
JERRY,6,breaking
JERRY,1,sound;
JERRY,1,kenneth
JERRY,1,permanently
JERRY,3,complaint
JERRY,2,shocking
JERRY,1,scratching
JERRY,4,'scuse
JERRY,1,rejected
JERRY,3,delicious
JERRY,1,beeps
JERRY,9,longer
JERRY,2,well--
JERRY,1,shut-up
JERRY,1,belt-less
JERRY,1,monopoly
JERRY,1,face-down
JERRY,7,written
JERRY,1,jewellers
JERRY,7,pitt
JERRY,8,yknow
JERRY,2,teacher
JERRY,1,assumes
JERRY,1,cleveland
JERRY,1,appetites
JERRY,6,monkey
JERRY,1,homosexuals
JERRY,12,cat
JERRY,1,sweaters
JERRY,2,wiped
JERRY,10,id
JERRY,1,ing
JERRY,1,loudly
JERRY,1,proctologist
JERRY,1,'dear
JERRY,1,hanson
JERRY,12,em
JERRY,1,waldo
JERRY,1,night's
JERRY,1,krama
JERRY,4,crab
JERRY,1,heil-five
JERRY,1,itching
JERRY,1,exasperation
JERRY,1,edible
JERRY,2,colin
JERRY,1,monkeys
JERRY,1,farsi
JERRY,1,serves
JERRY,1,chemist
JERRY,10,animal
JERRY,1,perfumes
JERRY,1,hang-up
JERRY,1,impotence
JERRY,1,assure
JERRY,8,lloyd
JERRY,1,racist
JERRY,1,goldstein
JERRY,4,yo-yo
JERRY,1,buck
JERRY,1,chanel
JERRY,2,scraping
JERRY,1,mohels
JERRY,1,relations
JERRY,1,a-ha
JERRY,1,timeless
JERRY,13,ride
JERRY,1,luthor
JERRY,1,forthcoming
JERRY,1,mack
JERRY,1,nervously
JERRY,9,instead
JERRY,1,flossing
JERRY,1,scoring
JERRY,1,'go
JERRY,172,should
JERRY,23,ball
JERRY,1,holyfield
JERRY,22,inside
JERRY,4,twelve
JERRY,1,launching
JERRY,1,tower
JERRY,1,cold's
JERRY,2,anna
JERRY,10,candy
JERRY,2,tuxedo
JERRY,1,recoil
JERRY,2,king
JERRY,11,law
JERRY,3,rose
JERRY,1,passerby
JERRY,3,yup
JERRY,3,mug
JERRY,2,presumptuous
JERRY,2,sock
JERRY,9,percent
JERRY,1,interestingly
JERRY,12,rye
JERRY,1,undo
JERRY,2,bone
JERRY,2,performing
JERRY,1,strangles
JERRY,3,event
JERRY,1,paramedics
JERRY,3,desperate
JERRY,1,c'mere
JERRY,1,centre
JERRY,1,urgent
JERRY,3,pope
JERRY,7,fear
JERRY,1,reciever
JERRY,20,aw
JERRY,1,tart
JERRY,5,shouting
JERRY,1,judgement
JERRY,45,goin'
JERRY,19,intercom
JERRY,2,padillac
JERRY,2,repeatedly
JERRY,1,ping-pong
JERRY,1,pete
JERRY,3,jet
JERRY,1,anyone's
JERRY,66,keep
JERRY,1,resuscitation
JERRY,7,brain
JERRY,1,supercedes
JERRY,1,bullets
JERRY,1,open-door
JERRY,1,bhatt
JERRY,3,sake
JERRY,1,630
JERRY,2,lands
JERRY,1,fakes
JERRY,8,sink
JERRY,1,liza
JERRY,1,gulag
JERRY,1,abstract
JERRY,4,burning
JERRY,1,sinking
JERRY,1,starved
JERRY,1,overreacting
JERRY,1,raccoons
JERRY,16,paying
JERRY,2,brave
JERRY,106,always
JERRY,1,computers
JERRY,2,statute
JERRY,1,broad
JERRY,19,teeth
JERRY,9,pizza
JERRY,70,thinking
JERRY,14,fault
JERRY,1,hal
JERRY,2,shampoo
JERRY,20,'cause
JERRY,3,potato
JERRY,1,allegation
JERRY,1,ba-boom
JERRY,1,inasmuch
JERRY,1,some-
JERRY,1,conception
JERRY,1,anxious
JERRY,2,impeached
JERRY,5,champagne
JERRY,23,living
JERRY,4,escape
JERRY,2,famous
JERRY,3,california
JERRY,1,marines
JERRY,1,stretch
JERRY,1,starr
JERRY,1,rep]
JERRY,1,industrious
JERRY,16,die
JERRY,1,buttocks
JERRY,1,vvvvup
JERRY,2,completes
JERRY,1,collide
JERRY,1,legally
JERRY,1,pamelas
JERRY,1,tobago
JERRY,1,vests
JERRY,1,technique
JERRY,1,struts
JERRY,1,unphased
JERRY,2,poisoning
JERRY,1,cunningham
JERRY,5,accept
JERRY,28,lost
JERRY,6,library
JERRY,1,goop
JERRY,1,meyer
JERRY,1,sixties
JERRY,1,gourmet
JERRY,4,rubbing
JERRY,1,darryl
JERRY,3,football
JERRY,1,whack
JERRY,2,japan
JERRY,1,mm-hm
JERRY,1,altering
JERRY,2,somebody's
JERRY,5,guard
JERRY,1,frat
JERRY,1,sunny
JERRY,1,ticket's
JERRY,4,young
JERRY,3,slip
JERRY,1,intensity
JERRY,1,underpants
JERRY,1,footage
JERRY,2,dip
JERRY,1,mitts
JERRY,1,represent
JERRY,1,polishing
JERRY,3,sped
JERRY,1,desperation
JERRY,3,merman
JERRY,2,hopes
JERRY,1,queasy
JERRY,24,window
JERRY,1,beviacqua
JERRY,1,saddened
JERRY,1,climbing
JERRY,4,detail
JERRY,11,offer
JERRY,5,obvious
JERRY,1,re-read
JERRY,1,barcelona
JERRY,1,igloo
JERRY,3,incident
JERRY,4,lamp
JERRY,13,booth
JERRY,6,gestures
JERRY,2,ponytail
JERRY,2,parties
JERRY,29,thousand
JERRY,1,skill
JERRY,1,minds
JERRY,1,buyer
JERRY,1,break-out/pop-in
JERRY,1,takented
JERRY,1,646
JERRY,1,shoplifing
JERRY,1,yo-yo]
JERRY,2,someplace
JERRY,1,announcers
JERRY,62,jacket
JERRY,1,kom
JERRY,7,cheese
JERRY,1,tic
JERRY,1,magnify
JERRY,1,coope
JERRY,2,tasting
JERRY,1,scouting
JERRY,19,bucks
JERRY,12,music
JERRY,2,stacey
JERRY,2,nitwits
JERRY,1,830
JERRY,8,foot
JERRY,3,clothing
JERRY,2,loser
JERRY,40,calling
JERRY,1,fails
JERRY,1,ticked
JERRY,1,foodie
JERRY,1,toyota
JERRY,19,joke
JERRY,35,nobody
JERRY,2,ordinary
JERRY,29,couple
JERRY,79,we'll
JERRY,1,sweet'ning
JERRY,2,displays
JERRY,86,feel
JERRY,1,bruce
JERRY,1,luggie
JERRY,1,button;
JERRY,3,jocular
JERRY,1,dungeon
JERRY,27,times
JERRY,5,sidra
JERRY,1,friend--
JERRY,1,chiropodist
JERRY,1,creep's
JERRY,10,cookie
JERRY,2,flan
JERRY,1,waht
JERRY,2,particularly
JERRY,2,sweeping
JERRY,2,billy
JERRY,1,pale
JERRY,3,something's
JERRY,7,dials
JERRY,1,hangs-up
JERRY,2,dangerous
JERRY,1,time-
JERRY,1,fits
JERRY,1,bee
JERRY,5,butcher
JERRY,1,shambles
JERRY,1,ballet
JERRY,53,movie
JERRY,6,hardly
JERRY,2,argument
JERRY,2,darkness
JERRY,1,projectionists
JERRY,1,divert
JERRY,1,canned
JERRY,12,sister
JERRY,1,institutions
JERRY,1,folley
JERRY,1,bink
JERRY,1,stu
JERRY,170,car
JERRY,8,vault
JERRY,8,rush
JERRY,2,condos
JERRY,15,normal
JERRY,4,defensive
JERRY,2,memma
JERRY,3,bat
JERRY,1,siegel
JERRY,1,versa
JERRY,1,leopold
JERRY,60,ok
JERRY,2,whoa
JERRY,1,formal
JERRY,1,racking
JERRY,4,w-what
JERRY,1,shade
JERRY,4,orgy
JERRY,3,lobby
JERRY,5,others
JERRY,1,j-o-n
JERRY,1,rochelle''
JERRY,1,norway
JERRY,3,parakeet
JERRY,1,bridal
JERRY,1,proposition
JERRY,2,panting
JERRY,1,brushed
JERRY,5,good-bye
JERRY,1,lesbianism
JERRY,2,alcoholic
JERRY,1,'death
JERRY,2,lucite
JERRY,1,'ladies
JERRY,10,milk
JERRY,68,minutes
JERRY,15,phony
JERRY,8,duncan
JERRY,25,twenty
JERRY,1,paintings'
JERRY,1,miffed
JERRY,632,hey
JERRY,1,mentions
JERRY,62,meet
JERRY,63,job
JERRY,1,yeaaaah
JERRY,1,corporate
JERRY,1,loiter
JERRY,39,five
JERRY,1,paranoid
JERRY,1,fdr
JERRY,25,bought
JERRY,2,larry's
JERRY,2,lanette
JERRY,15,rachel
JERRY,7,jumping
JERRY,4,louise
JERRY,3,affect
JERRY,3,avoid
JERRY,3,soft
JERRY,1,impassive
JERRY,1,canvas
JERRY,2,largest
JERRY,3,don
JERRY,3,blowing
JERRY,2,douglas
JERRY,6,20
JERRY,1,borrowing
JERRY,1,mein
JERRY,1,%
JERRY,2,gaskets
JERRY,5,pulled
JERRY,2,drill
JERRY,1,lingerie
JERRY,1,drawn
JERRY,2,tango
JERRY,1,that's--
JERRY,6,information
JERRY,1,pit
JERRY,1,'charlie
JERRY,6,remembered
JERRY,1,hostage
JERRY,69,women
JERRY,1,but's
JERRY,1,headsets
JERRY,1,roses
JERRY,15,i-i
JERRY,1,funnier
JERRY,1,boutros
JERRY,1,'why
JERRY,4,doctor's
JERRY,11,space
JERRY,2,score
JERRY,23,write
JERRY,2,flaw
JERRY,1,clue
JERRY,4,purpose
JERRY,1,lifts
JERRY,1,mattingly
JERRY,3,receipts
JERRY,9,fridge
JERRY,1,dictionary
JERRY,1,tipper
JERRY,9,alec
JERRY,1,[quickly
JERRY,1,succulent
JERRY,33,least
JERRY,1,relieved
JERRY,1,misread
JERRY,1,themselves
JERRY,1,boutros-ghali
JERRY,7,anytime
JERRY,1,goers
JERRY,1,juices
JERRY,2,tought
JERRY,2,zee
JERRY,1,scrap
JERRY,2,volcano
JERRY,1,ponce
JERRY,2,compete
JERRY,542,how
JERRY,3,zero
JERRY,72,move
JERRY,1,puttin'
JERRY,27,important
JERRY,2,comforting
JERRY,1,smorgasbord
JERRY,1,numb
JERRY,1,brandes
JERRY,1,undressing
JERRY,5,leather
JERRY,2,alcohol
JERRY,3,doggie
JERRY,14,won
JERRY,1,psychosexual
JERRY,1,conceivable
JERRY,1,ziggy's
JERRY,3,everything's
JERRY,1,thickness
JERRY,3,hairless
JERRY,1,rash
JERRY,10,type
JERRY,1,paged
JERRY,1,khomeini
JERRY,1,magnetically
JERRY,1,therapy
JERRY,2,th
JERRY,1,inconvenient
JERRY,1,magnificent
JERRY,4,dylan
JERRY,2,captain
JERRY,2,estelle
JERRY,1,hotsy-notsy
JERRY,1,45
JERRY,2,whew
JERRY,24,fire
JERRY,1,skimpy
JERRY,4,reverse
JERRY,28,mail
JERRY,2,birds
JERRY,1,developed
JERRY,2,flinch
JERRY,1,evily
JERRY,9,island
JERRY,1,kordic's
JERRY,9,benes
JERRY,3,buff
JERRY,2,intimidating
JERRY,1,costing
JERRY,47,game
JERRY,1,forkful
JERRY,5,fields
JERRY,2,is--
JERRY,1,hamper
JERRY,1,nightclub
JERRY,1,lettick
JERRY,2,thigh
JERRY,1,ventilation
JERRY,1,considered
JERRY,6,personality
JERRY,3,hue
JERRY,1,second-hand
JERRY,3,anti-semite
JERRY,1,hired
JERRY,1,supernova
JERRY,2,balance
JERRY,2,gina
JERRY,2,leftovers
JERRY,6,pathetic
JERRY,1,leached
JERRY,1,prohibited
JERRY,1,bootlegging
JERRY,1,occurred
JERRY,4,whatta
JERRY,25,tried
JERRY,1,extremities
JERRY,57,you'll
JERRY,8,sudden
JERRY,1,8th
JERRY,4,latex
JERRY,1,rotten
JERRY,1,visualize
JERRY,3,rack
JERRY,6,manage
JERRY,2,barbecue
JERRY,1,undoing
JERRY,1,ambulances
JERRY,1,taht's
JERRY,1,slaughtered
JERRY,1,senator
JERRY,3,dessert
JERRY,3,painting
JERRY,4,sophie
JERRY,1,season
JERRY,3,calvin
JERRY,10,heart
JERRY,11,yelling
JERRY,1,shiv
JERRY,1,fifth
JERRY,1,barbara
JERRY,1,recede
JERRY,1,louis'
JERRY,1,cynthia's
JERRY,1,graduated
JERRY,5,dick
JERRY,14,cake
JERRY,1,so'd
JERRY,15,dress
JERRY,1,wampum
JERRY,1,rejects
JERRY,5,technically
JERRY,8,downtown
JERRY,1,creamer
JERRY,2,lactose
JERRY,2,thief
JERRY,3,pakistan
JERRY,11,salsa
JERRY,45,shirt
JERRY,2,failure
JERRY,16,shocked
JERRY,1,will-ing
JERRY,20,buzzer
JERRY,10,stopping
JERRY,2,wives
JERRY,1,previews
JERRY,1,flapping
JERRY,1,lady]
JERRY,1,urinary
JERRY,2,naomi
JERRY,1,_
JERRY,1,'till
JERRY,1,proportions
JERRY,1,rambles
JERRY,23,laughs
JERRY,1,starters
JERRY,2,graduating
JERRY,1,wouldya
JERRY,1,gatorade
JERRY,1,rinsing
JERRY,2,limitations
JERRY,2,photo
JERRY,2,andre
JERRY,1,sarge
JERRY,4,covers
JERRY,13,regular
JERRY,1,messier
JERRY,5,chuckle
JERRY,1,leer
JERRY,1,equator
JERRY,2,flattering
JERRY,26,sound
JERRY,2,inquiry
JERRY,2,555-3455
JERRY,1,bashed
JERRY,1,exterminator
JERRY,1,rumble
JERRY,1,jodi
JERRY,1,worker
JERRY,11,bald
JERRY,4,tree
JERRY,11,meryl
JERRY,1,comedian's
JERRY,1,blob
JERRY,1,beers
JERRY,1,rankings
JERRY,5,shaking
JERRY,1,startin'
JERRY,7,expression
JERRY,2,style
JERRY,2,curve
JERRY,2,krakatoans
JERRY,61,saw
JERRY,4,collar
JERRY,1,undercoating
JERRY,4,posse
JERRY,1,removal
JERRY,1,v-stripe
JERRY,1,bam
JERRY,1,azaleas
JERRY,2,salute
JERRY,1,zanadu
JERRY,2,oranges
JERRY,4,although
JERRY,34,thinks
JERRY,1,bosom
JERRY,3,fighting
JERRY,4,flavor
JERRY,6,beep
JERRY,4,ohhh
JERRY,1,convention
JERRY,6,cancelled
JERRY,1,pertinent
JERRY,1,movements
JERRY,1,changstein
JERRY,1,eighteen-fifties
JERRY,1,parry's
JERRY,1,ghandi
JERRY,1,spark
JERRY,1,disposition
JERRY,4,pamela
JERRY,1,netherlands
JERRY,7,lock
JERRY,2,helluva
JERRY,1,swearing
JERRY,1,mets
JERRY,1,bold
JERRY,1,ritual
JERRY,1,afoot
JERRY,1,hhis
JERRY,1,vacations
JERRY,1,'spring
JERRY,2,twirling
JERRY,7,thrown
JERRY,1,salesmen
JERRY,5,support
JERRY,12,lie
JERRY,1,hadnt
JERRY,2,advances
JERRY,2,judaism
JERRY,10,poor
JERRY,1,cleanliness
JERRY,1,scheming
JERRY,3,staff
JERRY,1,9'
JERRY,2,athletic
JERRY,4,exciting
JERRY,26,ive
