Character,Frequency,Word
GEORGE,11,bus
GEORGE,43,pay
GEORGE,6,feels
GEORGE,11,bet
GEORGE,25,found
GEORGE,25,ahead
GEORGE,20,ma
GEORGE,6,nope
GEORGE,25,how's
GEORGE,6,pack
GEORGE,22,matter
GEORGE,30,wow
GEORGE,6,velvet
GEORGE,11,yesterday
GEORGE,7,played
GEORGE,845,my
GEORGE,22,marisa
GEORGE,8,million
GEORGE,6,cmon
GEORGE,41,next
GEORGE,36,ill
GEORGE,21,girl
GEORGE,61,hello
GEORGE,42,saying
GEORGE,8,heading
GEORGE,11,shmoopy
GEORGE,40,understand
GEORGE,7,depressed
GEORGE,7,pig-man
GEORGE,8,hits
GEORGE,9,raises
GEORGE,60,everything
GEORGE,27,--
GEORGE,147,then
GEORGE,7,notices
GEORGE,7,drove
GEORGE,50,mind
GEORGE,9,steven
GEORGE,6,smoke
GEORGE,158,-
GEORGE,26,stay
GEORGE,25,stupid
GEORGE,7,pudding
GEORGE,8,blue
GEORGE,17,set
GEORGE,29,voice
GEORGE,6,picking
GEORGE,243,one
GEORGE,8,allowed
GEORGE,10,brother
GEORGE,40,isn't
GEORGE,15,weekend
GEORGE,23,behind
GEORGE,124,call
JERRY,28,close
JERRY,46,dinner
JERRY,30,trouble
JERRY,7,nikki
JERRY,44,forget
JERRY,9,label
JERRY,6,arent
JERRY,9,sarcastically
JERRY,79,than
JERRY,8,lane
JERRY,44,theyre
JERRY,82,course
JERRY,234,doing
JERRY,12,girls
JERRY,7,crest
JERRY,13,alone
JERRY,90,day
JERRY,9,speaking
JERRY,271,mean
JERRY,16,ridiculous
JERRY,18,sees
JERRY,9,camp
JERRY,9,sweater
JERRY,29,outta
JERRY,17,miss
JERRY,6,jump
JERRY,12,straight
JERRY,130,door
JERRY,31,break
JERRY,9,richie
JERRY,8,insane
JERRY,10,steal
JERRY,13,papers
JERRY,6,treat
JERRY,15,florida
JERRY,7,ladies
JERRY,61,anyway
JERRY,359,now
JERRY,20,ha
JERRY,11,acting
JERRY,6,large
JERRY,7,tiny
JERRY,14,eyes
JERRY,7,snaps
JERRY,17,tim
JERRY,15,ramon
JERRY,6,land
JERRY,17,soda
JERRY,35,town
JERRY,9,career
JERRY,11,breakfast
JERRY,27,bottle
JERRY,9,writer
JERRY,9,marla
JERRY,10,tired
JERRY,7,katie
JERRY,114,wanna
JERRY,12,fell
JERRY,8,purse
JERRY,32,almost
JERRY,17,though
JERRY,18,airport
JERRY,96,last
JERRY,6,receipt
JERRY,9,bite
JERRY,14,seat
JERRY,16,pen
JERRY,8,mulva
JERRY,13,problems
JERRY,8,closed
JERRY,9,moved
JERRY,244,some
JERRY,7,continues
JERRY,13,weird
JERRY,92,let's
JERRY,145,need
JERRY,8,stick
JERRY,33,hard
JERRY,35,most
JERRY,22,fifty
JERRY,33,ready
JERRY,19,pony
JERRY,7,cents
JERRY,10,broken
JERRY,141,let
JERRY,61,later
JERRY,11,certainly
JERRY,36,side
JERRY,39,box
JERRY,12,rid
JERRY,14,salad
JERRY,6,bizarro
JERRY,10,he'd
JERRY,11,bedroom
JERRY,72,cant
JERRY,19,caught
JERRY,7,embarrassed
JERRY,9,dream
JERRY,29,bag
JERRY,17,chance
JERRY,6,actress
JERRY,77,god
JERRY,6,careful
JERRY,355,can't
JERRY,8,dollar
JERRY,7,man's
JERRY,36,pointing
JERRY,27,change
JERRY,14,y'know
JERRY,84,looks
JERRY,6,impression
JERRY,8,yada
JERRY,261,thing
JERRY,8,milos
JERRY,17,fantastic
JERRY,35,bathroom
JERRY,8,la
JERRY,9,join
JERRY,11,turning
JERRY,18,pull
JERRY,38,shes
JERRY,6,suede
JERRY,8,blame
JERRY,70,away
JERRY,9,annoying
JERRY,57,called
JERRY,40,kinda
JERRY,7,stealing
JERRY,309,an
JERRY,53,parents
JERRY,7,shushing
JERRY,68,date
JERRY,22,white
JERRY,15,family
JERRY,6,'i
JERRY,12,bags
JERRY,9,georgie
JERRY,8,early
JERRY,40,hair
JERRY,23,idiot
JERRY,10,switch
JERRY,6,signal
JERRY,161,into
JERRY,1066,me
JERRY,11,health
JERRY,7,dry-cleaning
JERRY,13,surprise
JERRY,9,hallway
JERRY,13,hurt
JERRY,9,hurry
JERRY,8,tuscany
JERRY,8,staring
JERRY,6,paint
JERRY,12,bottom
JERRY,9,talks
JERRY,11,pulls
JERRY,7,sad
JERRY,179,too
JERRY,16,road
JERRY,9,plate
JERRY,7,west
JERRY,15,trip
JERRY,36,bring
JERRY,9,gay
JERRY,31,turn
JERRY,11,wood
JERRY,39,best
JERRY,18,cold
JERRY,11,shh
JERRY,36,six
JERRY,31,few
JERRY,48,probably
JERRY,7,allow
JERRY,36,tickets
JERRY,8,total
JERRY,8,heads
JERRY,14,ruin
JERRY,6,pool
JERRY,171,phone
JERRY,30,dad
JERRY,9,engaged
JERRY,24,aren't
JERRY,9,single
JERRY,9,short
JERRY,13,anywhere
JERRY,57,deal
JERRY,6,board
JERRY,13,dentist
JERRY,7,invited
JERRY,7,revenge
JERRY,11,glass
JERRY,21,also
JERRY,15,drake
JERRY,11,tries
JERRY,36,clothes
JERRY,35,minute
JERRY,16,until
JERRY,59,hold
JERRY,15,hungry
JERRY,14,speak
JERRY,8,farfel
JERRY,85,thats
JERRY,19,free
JERRY,38,club
JERRY,14,sort
JERRY,17,imagine
JERRY,20,school
JERRY,7,appointment
JERRY,12,interested
JERRY,10,ripped
JERRY,6,age
JERRY,6,opened
JERRY,29,sometimes
JERRY,6,pbs
JERRY,7,lena
JERRY,16,glad
JERRY,8,quickly
JERRY,10,surprised
JERRY,34,picks
JERRY,73,listen
JERRY,12,son
JERRY,6,everybody's
JERRY,8,o'brien
JERRY,16,needs
JERRY,6,grandmother
JERRY,7,secret
JERRY,17,hope
JERRY,19,cup
JERRY,7,offered
JERRY,12,buzzes
JERRY,256,down
JERRY,33,coat
JERRY,8,sports
JERRY,27,shop
JERRY,16,cleaning
JERRY,32,part
JERRY,7,seth
JERRY,67,'em
JERRY,25,nbc
JERRY,8,breaks
JERRY,15,park
JERRY,221,jerry
JERRY,34,four
JERRY,6,seemed
JERRY,6,twist
JERRY,6,stereo
JERRY,7,newspaper
JERRY,621,right
JERRY,613,they
JERRY,64,name
JERRY,9,miles
JERRY,10,apple
JERRY,6,wave
JERRY,7,code
JERRY,8,golf
JERRY,79,lot
JERRY,23,sarcastic
JERRY,8,socks
JERRY,68,years
JERRY,6,social
JERRY,10,hole
JERRY,9,nine
JERRY,16,nuts
JERRY,311,look
JERRY,94,long
JERRY,7,robbins
JERRY,73,huh
JERRY,9,moves
JERRY,6,crack
JERRY,132,around
JERRY,18,button
JERRY,37,used
JERRY,16,body
JERRY,18,kill
JERRY,10,fur
JERRY,6,cost
JERRY,95,idea
JERRY,7,master
JERRY,31,costanza
JERRY,24,uh-huh
JERRY,407,can
JERRY,8,sir
JERRY,436,want
JERRY,10,shoulder
JERRY,18,noticed
JERRY,33,hit
JERRY,8,towards
JERRY,6,atlantic
JERRY,10,crowd
JERRY,10,decided
JERRY,6,taft
JERRY,7,heavy
JERRY,21,figure
JERRY,9,wonderful
JERRY,8,magazine
JERRY,19,mouth
JERRY,6,softball
JERRY,7,wake-up
JERRY,6,cabinet
JERRY,27,hot
JERRY,158,wait
JERRY,8,worth
JERRY,9,knife
JERRY,31,joe
JERRY,42,street
JERRY,90,love
JERRY,8,lift
JERRY,6,biggest
JERRY,11,silly
JERRY,8,catalog
JERRY,8,sally
JERRY,10,ones
JERRY,10,starting
JERRY,10,besides
JERRY,6,g
JERRY,7,towels
JERRY,9,nut
JERRY,6,we'd
JERRY,10,funeral
JERRY,36,asked
JERRY,17,cannot
JERRY,13,beth
JERRY,43,pants
JERRY,7,squeeze
JERRY,13,sofa
JERRY,9,screen
JERRY,56,problem
JERRY,6,breaking
JERRY,9,longer
JERRY,7,written
JERRY,7,pitt
JERRY,8,yknow
JERRY,6,monkey
JERRY,12,cat
JERRY,10,id
JERRY,12,em
JERRY,10,animal
JERRY,8,lloyd
JERRY,13,ride
JERRY,9,instead
JERRY,172,should
JERRY,23,ball
JERRY,22,inside
JERRY,10,candy
JERRY,11,law
JERRY,9,percent
JERRY,12,rye
JERRY,7,fear
JERRY,20,aw
JERRY,45,goin'
JERRY,19,intercom
JERRY,66,keep
JERRY,7,brain
JERRY,8,sink
JERRY,16,paying
JERRY,106,always
JERRY,19,teeth
JERRY,9,pizza
JERRY,70,thinking
JERRY,14,fault
JERRY,20,'cause
JERRY,23,living
JERRY,16,die
JERRY,28,lost
JERRY,6,library
JERRY,24,window
JERRY,11,offer
JERRY,13,booth
JERRY,6,gestures
JERRY,29,thousand
JERRY,62,jacket
JERRY,7,cheese
JERRY,19,bucks
JERRY,12,music
JERRY,8,foot
JERRY,40,calling
JERRY,19,joke
JERRY,35,nobody
JERRY,29,couple
JERRY,79,we'll
JERRY,86,feel
JERRY,27,times
JERRY,10,cookie
JERRY,7,dials
JERRY,53,movie
JERRY,6,hardly
JERRY,12,sister
JERRY,170,car
JERRY,8,vault
JERRY,8,rush
JERRY,15,normal
JERRY,60,ok
JERRY,10,milk
JERRY,68,minutes
JERRY,15,phony
JERRY,8,duncan
JERRY,25,twenty
JERRY,632,hey
JERRY,62,meet
JERRY,63,job
JERRY,39,five
JERRY,25,bought
JERRY,15,rachel
JERRY,7,jumping
JERRY,6,20
JERRY,6,information
JERRY,6,remembered
JERRY,69,women
JERRY,15,i-i
JERRY,11,space
JERRY,23,write
JERRY,9,fridge
JERRY,9,alec
JERRY,33,least
JERRY,7,anytime
JERRY,542,how
JERRY,72,move
JERRY,27,important
JERRY,14,won
JERRY,10,type
JERRY,24,fire
JERRY,28,mail
JERRY,9,island
JERRY,9,benes
JERRY,47,game
JERRY,6,personality
JERRY,6,pathetic
JERRY,25,tried
JERRY,57,you'll
JERRY,8,sudden
JERRY,6,manage
JERRY,10,heart
JERRY,11,yelling
JERRY,14,cake
JERRY,15,dress
JERRY,8,downtown
JERRY,11,salsa
JERRY,45,shirt
JERRY,16,shocked
JERRY,20,buzzer
JERRY,10,stopping
JERRY,23,laughs
JERRY,13,regular
JERRY,26,sound
JERRY,11,bald
JERRY,11,meryl
JERRY,7,expression
JERRY,61,saw
JERRY,34,thinks
JERRY,6,beep
JERRY,6,cancelled
JERRY,7,lock
JERRY,7,thrown
JERRY,12,lie
JERRY,10,poor
JERRY,26,ive
JERRY,8,patty
JERRY,9,field
JERRY,21,movies
JERRY,6,arms
JERRY,8,roommate
JERRY,7,where'd
JERRY,6,gesturing
JERRY,11,remote
JERRY,13,laughing
JERRY,43,many
JERRY,26,restaurant
JERRY,24,forgot
JERRY,31,baby
JERRY,7,cooking
JERRY,27,lives
JERRY,8,paris
JERRY,238,time
JERRY,12,explain
JERRY,11,third
JERRY,41,dollars
JERRY,13,bob
JERRY,6,closer
JERRY,225,as
JERRY,17,stink
JERRY,14,massage
JERRY,7,singing
JERRY,6,fancy
JERRY,17,feeling
JERRY,6,summer
JERRY,9,horse
JERRY,8,cheque
JERRY,6,barry
JERRY,12,stopped
JERRY,6,pez
JERRY,9,dressed
JERRY,16,threw
JERRY,41,enters
JERRY,7,necessary
JERRY,16,birthday
JERRY,46,theres
JERRY,194,people
JERRY,184,they're
JERRY,6,simon
JERRY,16,using
JERRY,6,adult
JERRY,6,walked
JERRY,8,goodbye
JERRY,463,kramer
JERRY,80,coming
JERRY,16,rent
JERRY,6,cleaner
JERRY,12,words
JERRY,18,uncomfortable
JERRY,11,ice
JERRY,8,russell
JERRY,49,business
JERRY,8,yep
JERRY,20,mention
JERRY,30,watching
JERRY,97,ask
JERRY,35,beautiful
JERRY,8,checking
JERRY,11,wish
JERRY,17,wednesday
JERRY,187,sure
JERRY,30,bit
JERRY,6,trade
JERRY,7,eleven
JERRY,12,statue
JERRY,11,expect
JERRY,18,upset
JERRY,6,johnny
JERRY,198,very
JERRY,35,meeting
JERRY,7,whos
JERRY,6,strong
JERRY,8,send
JERRY,7,general
JERRY,6,jokingly
JERRY,7,happiness
JERRY,6,rabbi
JERRY,8,spent
JERRY,30,food
JERRY,6,noreen
JERRY,52,every
JERRY,18,flying
JERRY,18,guy's
JERRY,13,round
JERRY,16,boyfriend
JERRY,17,sense
JERRY,8,messages
JERRY,6,lately
JERRY,26,mine
JERRY,6,envelope
JERRY,8,awful
JERRY,32,reason
JERRY,41,walking
JERRY,35,myself
JERRY,52,makes
JERRY,24,year
JERRY,33,eating
JERRY,14,ohh
JERRY,16,letter
JERRY,28,gone
JERRY,7,guest
JERRY,8,horrible
JERRY,8,jerry's
JERRY,43,anymore
JERRY,42,front
JERRY,9,especially
JERRY,10,reservation
JERRY,376,gonna
JERRY,6,reluctant
JERRY,8,listening
JERRY,8,killing
JERRY,30,everyone
JERRY,1242,know
JERRY,7,jimmy's
JERRY,136,big
JERRY,26,cause
JERRY,6,thoughts
JERRY,8,easier
JERRY,285,over
JERRY,19,completely
JERRY,12,nana
JERRY,44,point
JERRY,79,head
JERRY,12,embarrassing
JERRY,32,everybody
JERRY,15,they'll
JERRY,281,little
JERRY,31,bania
JERRY,131,still
JERRY,628,we
JERRY,9,jewish
JERRY,98,only
JERRY,34,machine
JERRY,6,stands
JERRY,7,promotion
JERRY,8,separate
JERRY,10,familiar
JERRY,37,starts
JERRY,7,sixty
JERRY,51,sex
JERRY,15,past
JERRY,9,responsible
JERRY,715,all
JERRY,39,knew
JERRY,7,interest
JERRY,10,beat
JERRY,6,humor
JERRY,7,thin
JERRY,7,pushes
JERRY,42,quite
JERRY,12,skin
JERRY,16,it'll
JERRY,7,seriously
JERRY,15,bubble
JERRY,25,act
JERRY,13,sandwich
JERRY,14,hall
JERRY,71,find
JERRY,16,unbelievable
JERRY,7,imitates
JERRY,185,anything
JERRY,15,nervous
JERRY,32,ticket
JERRY,29,dunno
JERRY,6,lisi
JERRY,8,paul
JERRY,9,mandelbaum
JERRY,139,put
JERRY,7,wine
JERRY,16,elevator
JERRY,9,cigars
JERRY,27,fun
JERRY,15,serious
JERRY,6,today's
JERRY,6,push
JERRY,27,without
JERRY,59,together
JERRY,42,who's
JERRY,20,throw
JERRY,6,grand
JERRY,11,pressure
JERRY,17,clown
JERRY,7,nothin'
JERRY,523,george
JERRY,15,super
JERRY,36,mother
JERRY,8,near
JERRY,85,someone
JERRY,6,tremendous
JERRY,30,either
JERRY,42,each
JERRY,49,watch
JERRY,11,frankie
JERRY,16,fruit
JERRY,17,chair
JERRY,51,sit
JERRY,9,marriage
JERRY,8,carrying
JERRY,19,m
JERRY,57,making
JERRY,17,bowl
JERRY,174,gotta
JERRY,39,met
JERRY,11,cream
JERRY,7,monday
JERRY,6,biff
JERRY,8,bump
JERRY,13,order
JERRY,26,amazing
JERRY,14,could've
JERRY,38,enough
JERRY,34,picture
JERRY,252,what's
JERRY,276,i'll
JERRY,6,faster
JERRY,21,card
JERRY,42,waiting
JERRY,6,keeping
JERRY,6,click<
JERRY,23,stand
JERRY,67,home
JERRY,137,whole
JERRY,9,cop
JERRY,6,fix
JERRY,32,half
JERRY,22,top
JERRY,7,slams
JERRY,6,forward
JERRY,9,lady
JERRY,14,neighbor
JERRY,9,tennis
JERRY,18,pocket
JERRY,34,yet
JERRY,23,grabs
JERRY,11,emergency
JERRY,13,save
JERRY,22,wonder
JERRY,10,dressing
JERRY,23,eh
JERRY,59,through
JERRY,77,three
JERRY,57,c'mon
JERRY,7,follow
JERRY,27,since
JERRY,10,bread
JERRY,8,disgusting
JERRY,6,noticing
JERRY,6,deeply
JERRY,13,answer
JERRY,16,police
JERRY,11,donna
JERRY,6,locked
JERRY,7,pal
JERRY,6,invite
JERRY,30,you'd
JERRY,8,scare
JERRY,20,worked
JERRY,12,crying
JERRY,7,aids
JERRY,11,lemme
JERRY,31,along
JERRY,6,perfume
JERRY,11,tuna
JERRY,6,prefer
JERRY,6,tie
JERRY,87,thank
JERRY,245,something
JERRY,233,were
JERRY,26,cut
JERRY,21,s
JERRY,28,dead
JERRY,21,toilet
JERRY,7,research
JERRY,9,ugly
JERRY,18,stops
JERRY,6,action
JERRY,6,bench
JERRY,15,saturday
JERRY,25,smell
JERRY,203,okay
JERRY,40,where's
JERRY,9,keeps
JERRY,24,sits
JERRY,9,commercial
JERRY,15,listens
JERRY,12,sold
JERRY,16,van
JERRY,33,kid
JERRY,320,uh
JERRY,106,new
JERRY,6,charity
JERRY,12,visit
JERRY,8,experience
JERRY,12,medicine
JERRY,148,any
JERRY,6,bless
JERRY,10,boys
JERRY,96,looking
JERRY,18,liked
JERRY,8,fake
JERRY,7,selling
JERRY,16,race
JERRY,9,clear
JERRY,7,40
JERRY,13,poppie
JERRY,23,george's
JERRY,118,woman
JERRY,10,ate
JERRY,131,getting
JERRY,6,shrugs
JERRY,6,horneck
JERRY,6,promised
JERRY,13,murphy
JERRY,19,means
JERRY,89,trying
JERRY,11,talkin'
JERRY,204,maybe
JERRY,19,red
JERRY,11,waitress
JERRY,7,staying
JERRY,22,happening
JERRY,11,hitting
JERRY,7,slow
JERRY,50,use
JERRY,14,brought
JERRY,27,fight
JERRY,11,pam
JERRY,224,off
JERRY,22,city
JERRY,130,thought
JERRY,54,try
JERRY,150,other
JERRY,8,strike
JERRY,240,take
JERRY,10,lucky
JERRY,70,seen
JERRY,6,ear
JERRY,20,here's
JERRY,6,acts
JERRY,8,throwing
JERRY,29,points
JERRY,12,month
JERRY,16,smiling
JERRY,9,green
JERRY,12,sauce
JERRY,10,opera
JERRY,752,up
JERRY,6,dirty
JERRY,18,tape
JERRY,8,kibosh
JERRY,146,bad
JERRY,15,shame
JERRY,6,poker
JERRY,7,deep
JERRY,35,dog
JERRY,33,whats
JERRY,12,outfit
JERRY,1904,what
JERRY,7,slightly
JERRY,6,main
JERRY,14,buying
JERRY,7,wide
JERRY,15,yea
JERRY,7,loud
JERRY,31,TRUE
JERRY,12,friendship
JERRY,14,counter
JERRY,6,favorite
JERRY,60,eat
JERRY,6,riding
JERRY,27,o
JERRY,16,control
JERRY,6,swear
JERRY,30,dating
JERRY,8,towel
JERRY,6,service
JERRY,8,enter
JERRY,9,cereal
JERRY,9,wont
JERRY,8,meat
JERRY,7,someone's
JERRY,367,he's
JERRY,9,isnt
JERRY,6,frustrated
JERRY,107,boy
JERRY,10,fulton
JERRY,8,drawer
JERRY,12,somewhere
JERRY,9,department
JERRY,18,checks
JERRY,6,lineswoman
JERRY,17,puddy
JERRY,11,died
JERRY,11,awkward
JERRY,23,started
JERRY,7,apologize
JERRY,10,appreciate
JERRY,8,missing
JERRY,17,perfect
JERRY,22,reading
JERRY,133,or
JERRY,48,once
JERRY,15,kept
JERRY,14,definitely
JERRY,153,these
JERRY,6,peace
JERRY,7,kissing
JERRY,9,bother
JERRY,38,sounds
JERRY,709,are
JERRY,18,comfortable
JERRY,6,religious
JERRY,22,suit
JERRY,32,sleep
JERRY,6,upstairs
JERRY,10,refrigerator
JERRY,10,doin
JERRY,10,books
JERRY,7,activity
JERRY,59,pick
JERRY,35,hundred
JERRY,36,nah
JERRY,14,word
JERRY,8,fly
JERRY,21,easy
JERRY,7,suddenly
JERRY,6,college
JERRY,146,happened
JERRY,7,weren't
JERRY,221,never
JERRY,45,live
JERRY,18,one's
JERRY,25,gift
JERRY,20,clean
JERRY,8,sagman
JERRY,35,piece
JERRY,20,shower
JERRY,16,mad
JERRY,74,being
JERRY,6,address
JERRY,9,mmm
JERRY,19,playing
JERRY,6,attitude
JERRY,19,wallet
JERRY,8,blow
JERRY,9,size
JERRY,49,must
JERRY,64,tonight
JERRY,6,junior
JERRY,6,ted
JERRY,6,charge
JERRY,7,immediately
JERRY,10,gettin'
JERRY,11,motion
JERRY,39,world
JERRY,50,wants
JERRY,9,golden
JERRY,7,keith
JERRY,22,hmm
JERRY,14,somehow
JERRY,11,mohel
JERRY,57,uncle
JERRY,65,guys
JERRY,8,changing
JERRY,18,fast
JERRY,9,egg
JERRY,22,works
JERRY,16,plus
JERRY,6,saving
JERRY,1002,yeah
JERRY,8,position
JERRY,22,air
JERRY,13,david
JERRY,64,funny
JERRY,110,us
JERRY,75,goes
JERRY,579,go
JERRY,10,mental
JERRY,128,i've
JERRY,7,mirror
JERRY,8,interrupting
JERRY,7,nature
JERRY,38,able
JERRY,6,license
JERRY,36,shut
JERRY,36,haven't
JERRY,15,fingers
JERRY,62,couldn't
JERRY,184,been
JERRY,57,wouldn't
JERRY,14,blood
JERRY,32,paper
JERRY,14,ruined
JERRY,39,opens
JERRY,6,specials
JERRY,21,bed
JERRY,16,wild
JERRY,194,yes
JERRY,202,there's
JERRY,8,willie
JERRY,8,should've
JERRY,9,cheating
JERRY,9,turkey
JERRY,13,moment
JERRY,8,meant
JERRY,19,notice
JERRY,6,ho
JERRY,10,napkin
JERRY,9,rules
JERRY,58,men
JERRY,11,jack
JERRY,509,here
JERRY,7,charles
JERRY,7,toys
JERRY,9,lawyer
JERRY,6,'thank
JERRY,6,natural
JERRY,12,shopping
JERRY,58,face
JERRY,118,nice
JERRY,16,mrs
JERRY,58,leo
JERRY,147,sorry
JERRY,232,where
JERRY,7,contact
JERRY,9,model
JERRY,263,tell
JERRY,9,drinking
JERRY,13,laura
JERRY,353,back
JERRY,34,kidding
JERRY,12,seats
JERRY,34,ten
JERRY,497,him
JERRY,20,what'd
JERRY,14,doesnt
JERRY,8,public
JERRY,11,stuck
JERRY,19,laugh
JERRY,50,number
JERRY,15,area
JERRY,11,spend
JERRY,57,walk
JERRY,70,went
JERRY,54,done
JERRY,8,record
JERRY,18,running
JERRY,28,store
JERRY,9,grab
JERRY,10,dates
JERRY,34,week
JERRY,11,baseball
JERRY,22,human
JERRY,12,special
JERRY,14,excited
JERRY,8,deaf
JERRY,7,sport
JERRY,64,person
JERRY,46,book
JERRY,22,conversation
JERRY,16,wedding
JERRY,8,manager
JERRY,10,shake
JERRY,18,confused
JERRY,6,sentence
JERRY,9,shoot
JERRY,6,catches
JERRY,59,left
JERRY,8,cleaned
JERRY,6,karate
JERRY,32,morning
JERRY,29,different
JERRY,7,market
JERRY,32,outside
JERRY,40,story
JERRY,19,seven
JERRY,7,pound
JERRY,8,illegal
JERRY,6,continue
JERRY,6,sniffing
JERRY,15,sell
JERRY,33,anybody
JERRY,89,friend
JERRY,81,tv
JERRY,10,scared
JERRY,15,nina
JERRY,18,note
JERRY,6,oppenheim
JERRY,9,orange
JERRY,49,today
JERRY,8,system
JERRY,9,losing
JERRY,7,ship
JERRY,12,full
JERRY,23,worst
JERRY,6,aunt
JERRY,11,truth
JERRY,59,wanted
JERRY,580,you're
JERRY,11,yogurt
JERRY,72,you've
JERRY,80,coffee
JERRY,22,drive
JERRY,500,but
JERRY,67,supposed
JERRY,10,nose
JERRY,9,asleep
JERRY,8,hanging
JERRY,13,lois
JERRY,6,games
JERRY,8,traffic
JERRY,8,desk
JERRY,7,borrow
JERRY,54,table
JERRY,45,end
JERRY,12,whatley
JERRY,9,television
JERRY,6,presses
JERRY,22,shot
JERRY,8,society
JERRY,9,stole
JERRY,11,[to
JERRY,35,buy
JERRY,10,enjoy
JERRY,40,crazy
JERRY,10,superman
JERRY,8,clare
JERRY,540,think
JERRY,16,looked
JERRY,12,cool
JERRY,6,organizer
JERRY,40,happy
JERRY,7,form
JERRY,43,fact
JERRY,8,speed
JERRY,61,open
JERRY,20,spot
JERRY,10,during
JERRY,12,mickey
JERRY,46,keys
JERRY,8,choice
JERRY,12,throws
JERRY,21,killed
JERRY,13,wondering
JERRY,7,swirl
JERRY,7,cards
JERRY,92,first
JERRY,11,mentor
JERRY,61,old
JERRY,60,might
JERRY,13,win
JERRY,64,having
JERRY,31,anyone
JERRY,12,exits
JERRY,46,hangs
JERRY,13,opening
JERRY,8,risk
JERRY,11,butler
JERRY,8,insurance
JERRY,9,bridge
JERRY,72,house
JERRY,8,present
JERRY,98,work
JERRY,9,curious
JERRY,14,shouldn't
JERRY,9,newman's
JERRY,139,talk
JERRY,9,ll
JERRY,8,owe
JERRY,15,clock
JERRY,7,cars
JERRY,20,finally
JERRY,7,toast
JERRY,8,carry
JERRY,17,feet
JERRY,8,tall
JERRY,17,d'you
JERRY,137,show
JERRY,9,feelings
JERRY,13,wall
JERRY,56,our
JERRY,12,country
JERRY,11,wrote
JERRY,13,gimme
JERRY,9,toothbrush
JERRY,6,flush
JERRY,117,second
JERRY,9,forty
JERRY,8,brown
JERRY,26,which
JERRY,14,comedy
JERRY,130,nothing
JERRY,12,small
JERRY,17,dry
JERRY,16,strange
JERRY,15,death
JERRY,45,building
JERRY,9,character
JERRY,7,quick
JERRY,381,good
JERRY,17,possible
JERRY,12,incredible
JERRY,7,condo
JERRY,10,pass
JERRY,11,toe
JERRY,20,pilot
JERRY,14,fish
JERRY,8,ends
JERRY,10,gotten
JERRY,7,returning
JERRY,41,um
JERRY,14,turned
JERRY,63,hands
JERRY,12,wash
JERRY,24,he'll
JERRY,52,mr
JERRY,11,ellen
JERRY,7,trash
JERRY,8,honest
JERRY,13,accident
JERRY,6,according
JERRY,36,says
JERRY,9,gym
JERRY,10,group
JERRY,11,hearing
JERRY,559,that's
JERRY,10,stage
JERRY,22,likes
JERRY,46,may
JERRY,48,already
JERRY,10,fleas
JERRY,21,message
JERRY,14,eight
JERRY,14,damn
JERRY,29,walks
JERRY,35,wasn't
JERRY,11,frankly
JERRY,15,nodding
JERRY,9,cancer
JERRY,7,jimmy
JERRY,24,between
JERRY,8,mint
JERRY,21,rest
JERRY,7,march
JERRY,28,seeing
JERRY,7,fair
JERRY,9,driver
JERRY,45,tomorrow
JERRY,22,interesting
JERRY,177,even
JERRY,15,youve
JERRY,29,situation
JERRY,28,doin'
JERRY,1168,no
JERRY,6,virgin
JERRY,8,questions
JERRY,14,picked
JERRY,8,pair
JERRY,6,glasses
JERRY,16,list
JERRY,21,standing
JERRY,239,when
JERRY,6,youll
JERRY,7,ideas
JERRY,9,relax
JERRY,6,umbrella
JERRY,11,wouldnt
JERRY,6,dropping
JERRY,11,mentioned
JERRY,7,mother's
JERRY,6,intervention
JERRY,8,wh
JERRY,17,soon
JERRY,18,ahh
JERRY,6,shuts
JERRY,121,kind
JERRY,6,omelet
JERRY,40,yourself
JERRY,72,pretty
JERRY,18,neck
JERRY,17,how'd
JERRY,8,neither
JERRY,440,going
JERRY,10,opposite
JERRY,14,wife
JERRY,6,program
JERRY,787,out
JERRY,8,showing
JERRY,6,elaines
JERRY,57,gave
JERRY,7,coma
JERRY,10,rather
JERRY,62,heard
JERRY,6,raise
JERRY,19,exactly
JERRY,6,children
JERRY,124,ya
JERRY,7,army
JERRY,13,months
JERRY,107,life
JERRY,11,admit
JERRY,32,read
JERRY,40,somebody
JERRY,11,they've
JERRY,39,won't
JERRY,88,their
JERRY,13,busy
JERRY,6,stench
JERRY,6,child
JERRY,17,changed
JERRY,9,stomach
JERRY,6,neighborhood
JERRY,6,circus
JERRY,9,trust
JERRY,31,leaves
JERRY,8,afternoon
JERRY,21,puts
JERRY,13,sleeping
JERRY,12,plans
JERRY,8,that'll
JERRY,18,an'
JERRY,48,hes
JERRY,16,become
JERRY,12,o'clock
JERRY,248,who
JERRY,6,junk
JERRY,24,chicken
JERRY,41,play
JERRY,21,high
JERRY,28,hospital
JERRY,7,match
JERRY,15,meal
JERRY,31,run
JERRY,8,noise
JERRY,8,smart
JERRY,6,>click
JERRY,15,afraid
JERRY,43,took
JERRY,9,happens
JERRY,7,ways
JERRY,12,taste
JERRY,13,tip
JERRY,13,vanessa
JERRY,13,return
JERRY,7,based
JERRY,8,slept
JERRY,11,extra
JERRY,7,dancing
JERRY,11,sneakers
JERRY,15,phil
JERRY,441,elaine
JERRY,26,elaine's
JERRY,6,history
JERRY,9,pencil
JERRY,8,why'd
JERRY,8,rings
